Meas, V1, V2, V3, V4
463, -0.013755652, 0.010967653, -0.003506911, 0.010539028
464, -0.009001507, 0.014402118, 0.024499476, 0.011105944
465, 0.022006706, 0.016167021, 0.009165655, 0.009523996
466, 0.000106747, -0.011677578, -0.000898424, 0.009097201
467, -0.000161034, 0.006983094, 0.010084965, 0.017632576
468, -0.023571860, -0.027157925, 0.018749570, 0.020428702
469, 0.010844830, -0.015010377, 0.006114418, -0.017615273
470, 0.021870269, 0.007232083, -0.010164593, -0.016112103
471, 0.021207794, 0.023298268, 0.010438626, 0.006961198
472, 0.018178965, 0.022280095, -0.000007486, -0.004954432
473, 0.007489557, 0.017222641, -0.022270762, 0.005234180
474, -0.005873299, 0.010488195, -0.009377285, 0.021474308
475, 0.016245823, -0.012542394, -0.014747853, -0.017873320
476, -0.022857190, 0.003054203, -0.007638002, 0.004382747
477, 0.009431918, -0.023667736, 0.004459475, -0.013791222
478, 0.007980091, -0.018287415, -0.015745069, 0.017976894
479, -0.011021741, -0.017502204, -0.015330824, -0.009737837
480, -0.008484035, -0.015274608, 0.025023409, 0.007482743
481, 0.022188717, 0.019549924, 0.016856307, -0.011250274
482, 0.018362194, 0.012522721, 0.024073911, -0.019210294
483, -0.031280034, -0.003365547, -0.012291155, 0.007511118
484, 0.001512201, -0.009311192, 0.006358639, 0.014587053
485, -0.007828117, 0.023599574, -0.007103616, 0.017556862
486, -0.007197647, 0.019524917, 0.023168902, -0.015038802
487, -0.026165845, 0.020506772, 0.012283600, 0.010228503
488, 0.009296238, -0.029731766, 0.006221347, -0.009805356
489, -0.015150066, 0.010235084, 0.005006656, -0.025059059
490, -0.007469499, -0.012770870, 0.025144949, -0.011736601
491, 0.018809309, -0.004362082, -0.015858493, 0.006165956
492, 0.002499013, 0.013865965, 0.004246801, -0.018722177
493, -0.010448370, 0.022756678, -0.008729255, 0.006671525
494, 0.022284294, 0.013355838, -0.017828282, 0.002061991
495, 0.003845480, -0.001844353, -0.008360043, -0.013408242
496, -0.003936657, 0.015403422, 0.002081775, -0.010272630
497, -0.000733282, -0.010070289, 0.021963470, 0.011557391
498, -0.025305060, -0.007441054, -0.005624206, -0.015625258
499, -0.003032926, -0.010026387, 0.019036787, 0.020666156
500, 0.014719914, 0.020747203, -0.014081176, 0.009289366
501, 0.001414337, -0.022851015, -0.002666174, -0.012121195
502, -0.022959123, -0.028249759, -0.008685232, -0.009483756
503, -0.020610806, 0.008261608, -0.003920522, -0.001633003
504, -0.019524628, -0.026868431, 0.026356524, 0.022386415
505, 0.010028826, 0.007289202, 0.025529731, 0.027370354
506, 0.021288385, -0.022401820, 0.019118796, 0.001321568
507, 0.019600801, -0.030925419, 0.015742319, -0.019031461
508, -0.020787338, -0.006836693, 0.015498897, -0.017426163
509, -0.008654032, -0.014656774, -0.004248698, -0.010195548
510, -0.022348141, 0.009882438, 0.031692585, -0.024621132
511, 0.006979518, 0.008440891, 0.000150266, 0.020829587
512, -0.012845531, -0.011820093, 0.004841690, -0.018443563
513, -0.016956848, 0.026726954, -0.016244426, 0.003072596
514, -0.026241678, -0.026599568, -0.003421940, 0.007124918
515, -0.021940539, 0.010545541, -0.018785955, 0.011424031
516, -0.021749452, 0.008492886, 0.011741562, -0.023542400
517, -0.002367237, -0.000428573, 0.026197409, -0.009165169
518, 0.005157216, 0.000153544, 0.002734503, 0.006871801
519, -0.023802571, -0.014662328, 0.000179441, 0.024080697
520, -0.004148544, 0.007588871, 0.012222964, 0.002582816
521, -0.003841451, -0.015762673, 0.015229099, -0.026152535
522, 0.024196242, -0.025032801, 0.020131946, -0.016645965
523, 0.024947466, -0.006013214, 0.003848855, -0.019625595
524, 0.024282702, 0.007838244, 0.017972881, 0.016465094
525, 0.011463184, -0.003211492, -0.010958220, 0.018435854
526, 0.010872767, -0.010248427, 0.012241584, 0.024048260
527, 0.003585058, -0.003300676, -0.017979440, 0.008179753
528, -0.003279247, -0.011328727, 0.012030620, 0.005403446
529, -0.003020167, -0.005973744, 0.000409790, -0.001120804
530, 0.011560988, 0.007826943, -0.014671508, 0.010773924
531, 0.026875567, 0.012725223, 0.012781747, 0.019269112
532, -0.007343765, -0.019272082, 0.003115237, -0.015032705
533, -0.010758363, 0.026630291, 0.008789963, -0.010063658
534, 0.010547658, 0.011727929, 0.026769144, -0.011520641
535, -0.023837084, 0.025983705, -0.001668374, 0.006474653
536, 0.012231787, 0.020147456, -0.001430542, -0.001243836
537, 0.019992168, 0.003213260, -0.007683361, -0.001818338
538, -0.024058380, 0.008694139, 0.021040678, 0.028241199
539, -0.000471792, -0.030369536, -0.020868036, -0.025191568
540, 0.002350226, -0.008733492, 0.024513283, 0.022543475
541, -0.027927867, -0.023049545, 0.017864780, -0.001151115
542, 0.002451610, -0.024883410, 0.020617534, 0.006354722
543, 0.000279618, 0.012278977, -0.019004660, 0.028503938
544, 0.019071021, 0.003298737, 0.022022298, -0.021026256
545, -0.000570099, 0.027732807, -0.020499259, -0.018968254
546, -0.002067738, -0.022782103, 0.016253849, 0.013428589
547, 0.018267271, 0.007265517, -0.019243125, 0.015794944
548, -0.005042774, 0.023231437, -0.001763584, 0.009750306
549, -0.016946429, -0.020146986, -0.007125239, 0.017544208
550, -0.015873704, -0.001940598, -0.022678628, 0.011209883
551, -0.019819493, -0.027501975, 0.014371726, -0.010594141
552, 0.008517117, 0.008492733, -0.004866543, 0.021116243
553, 0.016111453, -0.013722270, -0.007200828, 0.010080133
554, 0.004785719, 0.002719596, -0.013368514, 0.007370523
555, -0.020106260, 0.001435256, -0.016164915, -0.021329750
556, 0.008346972, -0.025005963, 0.021479909, 0.005978563
557, -0.012618080, -0.001461369, 0.006576061, -0.017026923
558, 0.027149447, -0.013281102, 0.025566935, 0.018531166
559, 0.013331752, 0.013237501, 0.020953235, 0.026903071
560, -0.006354532, -0.005362975, 0.026670341, -0.020575645
561, 0.006735574, 0.009347827, -0.023674934, -0.013601364
562, 0.005738608, 0.022670038, 0.001099019, -0.005418754
563, 0.004701640, -0.016645296, -0.003031237, -0.010692873
564, -0.006601431, 0.004884395, -0.017737245, -0.003587765
565, -0.009339185, 0.002243644, -0.003316101, 0.009115530
566, -0.012603821, 0.018565294, 0.017207831, 0.005743013
567, 0.004153974, -0.002137454, -0.011726112, 0.025669396
568, 0.010695571, 0.025216893, 0.007927240, -0.017943791
569, -0.012814514, 0.025721611, 0.028011622, 0.002724542
570, 0.021182812, 0.002563568, -0.014783246, 0.023409395
571, 0.026884781, -0.012077014, -0.001213283, -0.021476469
572, -0.008480863, -0.001715073, -0.014678657, 0.016152405
573, 0.029696761, -0.017595670, 0.026215287, 0.027037660
574, -0.000566905, 0.004371767, -0.017866224, 0.026407267
575, 0.018927375, -0.007206718, 0.014281279, 0.027139101
576, -0.009186721, -0.029111215, -0.026813854, -0.013148332
577, 0.016437470, -0.012491054, -0.019729811, 0.027714918
578, 0.028076794, -0.007625305, 0.028990130, -0.020222209
579, 0.028251366, -0.007437766, 0.009642623, 0.015552617
580, -0.004332236, 0.011087156, 0.000953778, -0.018266386
581, 0.021944574, -0.020158242, -0.022408753, 0.013607695
582, -0.015362846, -0.007361365, 0.006603504, 0.004644961
583, -0.021983223, 0.005569468, -0.014711883, -0.024162503
584, -0.023673000, -0.015812373, 0.025498492, 0.017045868
585, 0.022349574, -0.023893129, 0.009543748, 0.029337091
586, 0.007087471, -0.010021125, -0.008148947, -0.021730229
587, 0.010662056, 0.018541708, -0.003170628, -0.011640464
588, -0.016390541, -0.026425416, -0.008222267, -0.012486023
589, 0.000955302, 0.020778163, -0.012795143, 0.023621272
590, 0.023129892, -0.010465468, 0.029963256, -0.008908706
591, -0.000591187, -0.021147778, -0.017043979, -0.002292643
592, -0.017206399, -0.009793608, -0.024332887, -0.007342787
593, 0.020559842, -0.013706906, -0.009564869, -0.001375588
594, -0.000937829, 0.008444751, 0.025658278, 0.023232156
595, -0.014531191, 0.007622330, 0.005232541, -0.005021041
596, 0.008980300, -0.026510211, 0.020151691, 0.022913567
597, 0.020213705, 0.014652084, 0.020130880, 0.015868907
598, -0.003995399, 0.017872057, -0.028942269, 0.018831211
599, -0.012383859, -0.030023756, 0.001422370, 0.007906164
600, 0.002506349, -0.018339898, -0.024560799, -0.026048463
601, 0.000254288, 0.005854624, -0.002344964, 0.002495486
602, -0.004874410, 0.013137827, -0.006003413, 0.021886679
603, -0.002474105, 0.016313342, -0.021524988, -0.018720964
604, 0.009790326, 0.021632281, -0.004456266, -0.023236062
605, 0.017982195, -0.005250782, 0.022432495, -0.005028580
606, -0.024732439, -0.001616966, -0.004984980, 0.020172316
607, 0.012179685, -0.029866105, 0.004602780, -0.016288477
608, 0.005391127, -0.017045517, 0.011126693, 0.027989047
609, 0.009655676, -0.016190192, -0.021804366, -0.017812679
610, -0.004205870, 0.022449038, 0.005609119, 0.008377254
611, 0.003969547, -0.002497866, 0.010590562, -0.025488917
612, 0.012708507, -0.000429390, -0.001128835, -0.023579799
613, 0.017447764, 0.015246984, 0.026448087, -0.000450305
614, -0.027193611, -0.016940784, -0.012593033, 0.001258789
615, -0.021927056, 0.013161105, 0.002582698, -0.013884852
616, 0.017870005, 0.000839203, 0.016231131, 0.012150443
617, 0.023468296, 0.017770153, -0.016692858, 0.022335940
618, -0.016967274, -0.015081408, 0.010217360, -0.013504831
619, -0.013082179, -0.016147327, -0.018749042, -0.001581293
620, 0.007581230, -0.013206574, 0.027243578, -0.009897998
621, 0.016290910, -0.022888091, -0.007427085, 0.011991960
622, -0.023447888, -0.007841811, 0.015087577, -0.024076525
623, 0.015975791, 0.013844374, 0.001606281, -0.013291413
624, -0.019837669, 0.013409615, 0.009272741, 0.027735059
625, -0.000660237, 0.006553525, -0.020555810, -0.001608093
626, 0.017088386, -0.005740238, 0.022094345, -0.015161467
627, 0.012517442, -0.016531496, 0.019833169, 0.017258476
628, 0.015010602, -0.003894860, 0.020989013, -0.004728572
629, -0.012058441, -0.009509046, 0.000188609, 0.000442392
630, -0.017364104, 0.007633430, 0.018402352, -0.008968987
631, -0.022405306, 0.015365928, -0.010504227, -0.007187985
632, 0.018126120, 0.012798803, 0.004002350, 0.006828738
633, 0.015938681, 0.022574555, 0.018846119, -0.003015761
634, -0.013050662, 0.016744174, 0.007324976, 0.030162084
635, -0.008170741, -0.010900160, 0.017716245, -0.002709957
636, 0.029181942, -0.014759245, -0.003441706, 0.027798811
637, 0.001258908, -0.001438401, -0.010090248, -0.017720889
638, 0.021291570, -0.026995913, -0.010742391, 0.021991065
639, 0.014785776, -0.011733558, -0.005228280, -0.018563042
640, 0.025370178, 0.014028591, 0.026766177, -0.026894687
641, -0.024640830, -0.007084165, -0.010688132, -0.019980754
642, -0.001374401, 0.016292334, 0.019185925, 0.013764783
643, -0.003194558, -0.019631512, 0.000361076, -0.011546292
644, -0.020549893, -0.014381516, -0.018733786, -0.023567610
645, -0.013174665, 0.022419730, 0.008925420, -0.011648683
646, 0.004188073, -0.029825542, -0.004210254, -0.017505690
647, 0.006481839, 0.003878098, -0.022131441, 0.008760705
648, 0.007068439, 0.004149646, -0.011387367, 0.028440754
649, -0.008421062, -0.023497606, -0.006718485, -0.011494992
650, -0.009894665, 0.002618976, -0.003068851, -0.004713174
651, -0.019968525, 0.024878563, 0.022000171, -0.000229428
652, 0.024504246, -0.025657572, -0.003899978, -0.022496799
653, -0.011688630, -0.022402640, 0.015742721, -0.022409482
654, -0.009749413, 0.028045501, 0.000110246, 0.025377174
655, 0.020017720, 0.024435109, -0.000946481, 0.013649096
656, 0.009747462, -0.013166326, 0.027510350, -0.009808909
657, -0.016034471, -0.009604807, 0.004954693, 0.025662442
658, 0.003182179, 0.004279724, 0.009761024, 0.004988775
659, -0.003700321, 0.023738437, 0.015646919, -0.000547654
660, 0.003679943, 0.007418701, -0.011071041, -0.004376664
661, -0.032839654, -0.021251567, -0.001098538, -0.009678966
662, 0.007147989, -0.014924933, -0.002586619, -0.016040832
663, 0.014163495, -0.005327302, 0.021606223, 0.017690079
664, -0.009947713, 0.021476475, -0.018362115, 0.001426732
665, 0.011437067, 0.008899410, -0.021893956, -0.025555822
666, -0.000861382, -0.018688814, 0.031474008, 0.007891787
667, 0.017135386, -0.003394749, -0.008065068, 0.024629692
668, 0.021747607, 0.022642500, -0.001466600, 0.009534704
669, -0.024833543, -0.014351868, 0.008391709, -0.024025790
670, -0.028477287, 0.006269992, 0.022168224, 0.021949795
671, 0.018323580, 0.027397712, 0.027988414, 0.003482721
672, 0.015981848, -0.012340768, 0.023014125, -0.017198924
673, 0.010313714, 0.003045533, 0.022953193, -0.000180374
674, 0.017837936, -0.013723198, 0.025817550, 0.013062835
675, -0.006877558, -0.008532730, -0.011242109, -0.011130009
676, 0.003096602, -0.013229935, 0.021708585, -0.001963711
677, 0.021187295, -0.012195799, -0.001764605, 0.025476111
678, -0.026685860, -0.029231455, -0.006400729, 0.019328778
679, -0.009142371, -0.001786072, -0.021650026, 0.004790034
680, 0.022469493, -0.017043899, 0.000533903, 0.024212774
681, 0.009621127, -0.013506227, -0.015472607, 0.012172633
682, -0.008925417, 0.003299272, 0.008543022, -0.000654779
683, -0.006271956, 0.018681290, 0.015965267, 0.015738589
684, 0.018007999, 0.012718997, -0.011144107, -0.023951171
685, -0.021415762, 0.028500465, -0.000108354, -0.013544930
686, 0.014644095, 0.002839098, 0.009042693, 0.029612533
687, -0.007942865, 0.003096250, 0.000041768, -0.008779853
688, 0.006634819, 0.003752137, -0.025531458, 0.011854556
689, -0.009284711, 0.005082067, -0.011931758, -0.021999115
690, -0.024416811, 0.014877090, 0.026959886, -0.008418191
691, 0.000875640, -0.011049906, -0.026306642, 0.005283278
692, -0.012467186, -0.027583571, 0.000373837, -0.021188785
693, 0.018146340, 0.024180580, -0.002482591, 0.028423901
694, 0.020014103, -0.008419778, -0.014468542, -0.004814668
695, -0.010201162, -0.007906456, 0.005090119, 0.018447019
696, -0.022625897, 0.012022691, 0.000715869, 0.003791289
697, 0.017796048, -0.010144844, 0.010200026, 0.002961586
698, 0.020092925, -0.029567792, 0.025884380, -0.009951164
699, -0.009708496, 0.017474131, 0.025273414, 0.027294315
700, -0.005378849, -0.014666113, -0.023395482, -0.002742999
701, -0.026208898, 0.010724269, -0.025999267, 0.028902353
702, -0.023451883, -0.008681008, 0.017442479, -0.011506935
703, 0.018489836, -0.002809750, -0.000948209, -0.012329818
704, 0.021108979, -0.026302773, 0.005210232, -0.007500074
705, -0.006696151, 0.024432988, 0.003356333, -0.021473577
706, 0.011455833, -0.010027771, -0.018577775, -0.015660216
707, -0.024058781, 0.024548780, 0.030932120, 0.025559404
708, -0.010477133, 0.012825207, -0.022939145, -0.005059132
709, -0.021545453, -0.010257683, -0.001412240, 0.004617714
710, 0.012488861, -0.008873672, -0.016040513, -0.009699731
711, -0.022752221, -0.007639114, -0.001681580, 0.016930489
712, 0.004916952, 0.001584888, -0.022579067, -0.012128142
713, 0.021570956, -0.028679484, 0.007343580, 0.019546892
714, 0.017010939, 0.024469187, 0.027563464, 0.020256076
715, -0.006362638, -0.016658364, 0.024511608, 0.006038238
716, -0.008114244, -0.014365256, 0.012579822, -0.010295463
717, 0.008856626, -0.017402670, 0.031604990, -0.013586078
718, -0.017358501, 0.014966278, 0.018225773, -0.016855994
719, 0.001736403, -0.029275818, -0.027001133, -0.003570119
720, 0.008428012, -0.003067125, -0.017601196, 0.016549226
721, 0.008138332, -0.019396231, 0.009480318, -0.020605747
722, -0.026497901, 0.012060569, 0.004396735, -0.006819257
723, 0.017711036, 0.020048717, 0.010800058, -0.006908108
724, -0.013781520, -0.003351230, -0.013547879, -0.011045417
725, -0.019694097, 0.006038144, -0.003542946, -0.006286741
726, 0.013097496, 0.011142976, 0.029070722, -0.017835503
727, -0.024567092, -0.004238126, 0.022410144, -0.009524581
728, -0.010553169, -0.002153478, -0.002883263, -0.013710302
729, 0.011134003, 0.010718336, -0.003246845, -0.005081125
730, -0.004854095, -0.004509025, 0.015540531, -0.016878363
731, -0.015661671, 0.021812843, 0.000359354, -0.012808941
732, 0.005699972, 0.006066255, 0.020099905, 0.021042126
733, -0.010245253, 0.005352385, 0.022781929, 0.002322100
734, 0.026072713, -0.020858782, 0.001399449, -0.014106876
735, -0.020856533, 0.026904088, 0.002701993, -0.009998331
736, 0.025411613, 0.026056606, 0.020407084, 0.019391945
737, -0.019161637, -0.013908769, 0.027514104, 0.026852197
738, 0.006577447, 0.019472146, 0.019174150, 0.009635997
739, 0.006902559, -0.026257509, -0.010596094, -0.010858121
740, -0.007321462, 0.027779001, 0.019238178, -0.015947606
741, -0.001915473, 0.002597464, 0.011732919, -0.023658382
742, -0.014202281, 0.028085289, -0.005632118, 0.022215375
743, 0.005702499, 0.017230057, 0.014669656, 0.002401081
744, 0.020943663, -0.007415253, 0.000769418, 0.029017161
745, 0.013806323, 0.024859125, -0.022971317, 0.027018683
746, -0.030232895, -0.023827627, -0.014304471, -0.017183917
747, -0.014076494, 0.009128287, -0.013510594, -0.023807299
748, 0.005185774, 0.023023977, 0.009247245, 0.021459684
749, 0.013618261, 0.019843534, 0.025203086, 0.020204529
750, -0.018173713, -0.007145267, -0.000582810, 0.004816724
751, -0.007142739, -0.006368793, 0.004518799, 0.013227773
752, 0.004225011, -0.017684692, -0.001865496, 0.020834860
753, -0.017228786, 0.014570989, -0.006322204, 0.001292364
754, 0.011605089, -0.015816420, -0.020451457, 0.028517116
755, -0.000346306, 0.015837970, 0.026006610, 0.021013128
756, 0.023427679, -0.014177685, 0.008041090, 0.027257763
757, -0.001039660, 0.025945619, -0.022849409, -0.002037370
758, -0.005484779, -0.022452322, -0.001844033, 0.002053666
759, 0.000421108, -0.003149247, -0.002132020, -0.004848361
760, 0.008339785, 0.014306339, -0.023113139, -0.015493641
761, -0.004307922, 0.018965696, 0.008471294, 0.002165079
762, -0.002283493, -0.023932847, -0.012407456, -0.024034720
763, 0.022524354, -0.012564546, 0.016398339, 0.016703007
764, -0.020405488, 0.009344131, 0.010597858, -0.006235028
765, -0.002309988, 0.002594600, 0.018441782, -0.009050768
766, 0.008485653, 0.001544965, 0.017467290, 0.006640094
767, 0.000963887, 0.012045129, -0.012836128, 0.009003318
768, 0.001685019, 0.008826667, 0.009422283, -0.020392033
769, -0.023345976, -0.003991958, 0.009195265, 0.014507437
770, 0.006076603, 0.017547410, -0.017480339, 0.026835740
771, 0.022476568, -0.005500751, 0.000614107, 0.015727803
772, -0.001427884, -0.003798390, 0.010093669, -0.017644611
773, -0.000612890, 0.011128047, -0.014944537, 0.025243138
774, -0.015876295, -0.005166331, 0.024915897, 0.018391227
775, 0.012483008, 0.013451557, -0.008414714, 0.011962506
776, -0.016772009, -0.009459595, 0.016765495, -0.001172606
777, 0.000374883, -0.004505225, 0.001119384, 0.009772110
778, -0.032238237, -0.017558201, -0.002302126, 0.025642052
779, 0.014881534, 0.000549375, 0.030833012, 0.026753705
780, 0.025814083, -0.001334095, -0.003580769, -0.003602251
781, 0.019889349, 0.009580135, -0.021055919, 0.013967674
782, -0.023272068, -0.004409168, -0.026336099, -0.004220923
783, 0.022705315, 0.009813124, -0.013036426, -0.013046594
784, 0.029124601, -0.008189680, 0.003040777, 0.020776055
785, -0.014004124, -0.018701173, 0.024972715, 0.007145778
786, -0.003593384, 0.006025243, 0.002274021, 0.024322023
787, 0.007025036, -0.019705246, 0.015136114, -0.014312958
788, -0.017320155, -0.028832823, -0.003495443, 0.029356766
789, 0.007098484, -0.008134773, -0.016902428, 0.027553533
790, -0.001590269, -0.012229264, -0.012002130, 0.000065449
791, 0.010189933, -0.006052329, 0.008305270, -0.018229696
792, 0.005451421, 0.017287461, -0.014885680, -0.021677016
793, 0.001605681, -0.014115974, 0.009397341, 0.008608769
794, 0.005509023, -0.021932804, -0.000069040, 0.008587959
795, -0.001840032, 0.004967373, -0.003869758, -0.019186265
796, -0.009012115, 0.010930294, 0.018977625, 0.005288203
797, 0.027652452, -0.024552358, 0.015443203, 0.022083190
798, -0.004127494, -0.013288279, 0.014587096, 0.006207071
799, 0.007118486, 0.020931452, 0.009262688, -0.011693726
800, -0.016787943, -0.004692366, -0.012091498, 0.007562591
801, 0.004407193, 0.014427622, -0.005690322, 0.021874116
802, -0.011153786, 0.019205688, 0.024249477, -0.016907318
803, 0.004206242, 0.016128761, -0.005687389, -0.009909364
804, -0.010480554, -0.003522511, 0.022594679, 0.009042660
805, -0.024964300, 0.016028897, 0.005859491, -0.014956882
806, 0.005930037, 0.020548954, -0.005063754, 0.024103501
807, -0.016247354, 0.005280180, -0.005441342, -0.002803282
808, -0.016178889, 0.022994023, 0.003995798, 0.006661742
809, -0.018396238, 0.014824488, -0.014809216, 0.018343539
810, -0.007696191, 0.022039624, 0.018110095, 0.005237301
811, 0.016444943, -0.012636604, 0.005000866, -0.007353839
812, -0.030454792, 0.015985658, -0.013846185, 0.031416794
813, -0.004348001, -0.006912070, 0.019676348, 0.013189859
814, -0.022848280, -0.020971164, -0.021741808, 0.013672330
815, 0.014448138, 0.000279966, -0.018581961, -0.011028639
816, 0.018285754, 0.007121610, -0.020311107, -0.003273794
817, 0.011172468, -0.012204001, 0.026015059, 0.026471167
818, 0.022083369, 0.000433961, 0.012509422, -0.018184892
819, 0.023114055, 0.009637660, -0.000029786, 0.022374717
820, -0.000704821, 0.007870521, 0.023021341, 0.014030332
821, -0.019428021, 0.017425872, -0.015135537, 0.016453240
822, 0.012329341, -0.008068774, 0.001136279, 0.025845153
823, -0.010913348, -0.006546263, 0.009967789, 0.028877335
824, 0.003124561, -0.013136558, 0.006530421, 0.022846744
825, 0.011455528, 0.024423978, 0.004041330, 0.016004892
826, 0.017894475, 0.001759530, 0.022963346, 0.012864014
827, 0.025958850, 0.003124009, 0.028988511, -0.003993770
828, -0.020040105, -0.017196318, 0.022160994, 0.017820857
829, -0.019134256, -0.011006176, 0.022735078, 0.003776143
830, 0.021599128, -0.031333666, 0.008309822, -0.001838936
831, 0.014121333, 0.021145862, 0.028279933, -0.018560851
832, 0.022801083, -0.009160773, -0.018335346, 0.017930815
833, 0.015218054, -0.004178201, -0.021942681, -0.011020008
834, -0.015706575, 0.017929319, 0.020931291, -0.019947165
835, -0.023170218, -0.001380406, 0.014978515, 0.017724312
836, 0.008806550, -0.015857607, 0.001973699, -0.005688357
837, 0.004575275, 0.018421898, -0.006640629, -0.003449927
838, 0.012585298, 0.004582363, -0.011128410, 0.020577361
839, 0.018158879, -0.026627603, -0.002716006, 0.017653193
840, 0.002760715, -0.013395744, -0.000876693, -0.026597603
841, -0.012475723, -0.028890275, 0.015571524, 0.001808056
842, 0.004451809, 0.014195336, 0.018490908, -0.006977743
843, -0.005477887, 0.020561788, -0.001880485, -0.020050218
844, 0.010626049, 0.017885951, -0.022761571, 0.011544327
845, -0.020648647, 0.000689689, 0.020985501, 0.026434217
846, -0.020134226, -0.008506150, 0.022741343, -0.015127233
847, -0.013807547, -0.011172666, -0.021604181, -0.013225257
848, -0.017540890, 0.006622110, 0.018589071, 0.002066959
849, 0.000421340, 0.009959470, -0.000516183, 0.022462573
850, -0.028947446, -0.009246130, 0.015658763, -0.005166935
851, -0.023628227, -0.004244644, 0.023226676, -0.016605679
852, 0.000804647, -0.026859178, 0.024771936, 0.027154868
853, 0.003952721, -0.025245529, 0.027236159, 0.010518171
854, 0.012469293, 0.017559750, -0.004452411, -0.012203352
855, 0.019555639, 0.006861488, 0.016517834, -0.016802551
856, 0.021420521, 0.012543684, 0.018672446, -0.012709659
857, -0.010470149, -0.002794315, 0.031601642, -0.001365419
858, -0.025110666, -0.011349763, -0.003615468, 0.015743301
859, 0.003697052, 0.009656488, 0.011540506, 0.003361341
860, -0.015507733, -0.006360747, -0.008109217, -0.024392978
861, 0.005689183, 0.027999934, 0.009188364, -0.021758586
862, -0.006662653, 0.007513242, 0.017117633, -0.013134972
863, -0.000477120, 0.023916708, 0.009620347, 0.024444736
864, 0.028334588, 0.013352119, -0.023896371, 0.019657435
865, 0.011117273, -0.010365455, 0.014519338, 0.000055076
866, -0.002695206, 0.023615858, 0.009918088, 0.023546865
867, 0.018292674, 0.011002295, 0.012203615, 0.026844961
868, 0.011370088, -0.005600693, -0.003460239, 0.003396856
869, 0.002797840, 0.019032281, -0.019209336, -0.021399528
870, 0.020802995, -0.028627629, -0.017739793, -0.001983559
871, 0.001792776, -0.025212468, -0.001163847, -0.001103606
872, -0.008495928, 0.004065296, 0.005024913, -0.015864736
873, -0.010923809, -0.018397126, 0.016732831, 0.024028578
874, -0.025942317, -0.022354506, -0.001675489, 0.004016396
875, 0.004586953, -0.008681317, -0.019649277, 0.016392685
876, -0.012011259, 0.012219627, 0.018375182, -0.021310519
877, 0.025644227, 0.000627966, -0.014354829, -0.016370273
878, 0.014523715, 0.009948097, 0.019744071, -0.003872258
879, 0.009693812, 0.012536386, 0.011625363, 0.024453119
880, -0.000053793, 0.021632668, 0.021534736, 0.021375086
881, 0.005169859, 0.012709674, 0.002427726, 0.028071057
882, 0.003078454, 0.018770453, 0.005319760, 0.020105509
883, 0.018254734, -0.017652996, -0.017314064, -0.005609903
884, -0.005825647, -0.022185755, 0.011751575, 0.011655041
885, 0.006150768, -0.025897848, 0.005147615, -0.016393097
886, 0.016708551, -0.014047449, 0.019367550, 0.014589931
887, 0.016912934, -0.016689836, -0.026058074, -0.021070730
888, 0.022929492, 0.013674336, 0.013641568, 0.011140160
889, 0.020968831, -0.014558479, 0.000457618, -0.000906871
890, 0.010070342, 0.007938169, 0.027135282, 0.019478028
891, -0.014869219, 0.007676823, 0.027331862, 0.013991770
892, -0.015958147, 0.016783213, -0.019911295, 0.024693391
893, -0.003226322, 0.004272627, 0.030956963, -0.015298162
894, 0.014359199, 0.006864085, 0.009414386, 0.003906037
895, -0.001956437, 0.003518854, -0.011606764, -0.003448955
896, 0.017109058, 0.017488180, -0.004136925, 0.003057973
897, 0.008215141, -0.011831998, 0.003165284, 0.028395080
898, -0.021136641, 0.018850981, -0.005713435, 0.004608003
899, -0.010335737, -0.014033514, 0.003012705, -0.008110020
900, -0.015517222, -0.027666690, -0.011548841, 0.030100837
901, -0.011545237, 0.011821082, -0.007392120, 0.001147154
902, -0.016123861, 0.010484250, 0.006614148, -0.020314259
903, -0.009284753, -0.021554529, 0.018437213, -0.010872377
904, -0.030200407, 0.016766165, -0.011778216, 0.005957292
905, 0.024965814, 0.017958415, -0.007607106, -0.019294098
906, 0.002912843, 0.012005586, -0.006360215, -0.001714135
907, -0.023732819, 0.010652873, -0.005594453, 0.010707257
908, -0.002454623, -0.023710559, 0.021427151, 0.013493198
909, -0.017003049, 0.013072877, 0.019767820, -0.019891690
910, 0.022928072, -0.010267826, 0.019411283, -0.017298334
911, 0.019976730, 0.024614001, 0.000027943, -0.001819468
912, 0.013676847, -0.003954757, 0.014790637, 0.029128451
913, -0.031159356, -0.020385930, 0.029975513, 0.009938199
914, -0.019694904, -0.023538889, -0.017865993, -0.016839908
915, 0.022138347, 0.011369099, 0.003450518, -0.022339056
916, 0.007457686, 0.006218340, 0.019674476, 0.013105351
917, -0.021328493, 0.017238249, 0.008213378, -0.022738625
918, -0.004061164, 0.016142848, 0.001275383, 0.029781496
919, 0.025902816, 0.001752750, 0.000116717, 0.014932861
920, 0.027190437, -0.024816643, -0.012890684, -0.016135523
921, -0.005516460, -0.004823883, 0.018591640, 0.020008989
922, -0.012369968, 0.010069539, 0.030589694, -0.009704501
923, -0.006429252, -0.013965765, -0.004062192, -0.006527662
924, -0.019017961, -0.013880275, -0.021990688, 0.011628942
925, 0.001175816, 0.002256755, 0.004494025, -0.013146914
926, 0.022447041, 0.023810704, 0.012696893, 0.010039653
927, -0.011943129, 0.000987318, -0.006436933, 0.001482110
928, 0.010867236, 0.018926452, 0.000780853, -0.007378890
