Meas, V1, V2, V3, V4
299, 0.039398314, 0.016341277, 0.036023316, 0.014210464
300, -0.006166105, 0.037011516, 0.013257023, 0.033493877
301, 0.045523921, 0.037485546, 0.006546853, 0.040708758
302, 0.020951145, 0.024714377, 0.003451196, 0.036787940
303, 0.005975555, 0.010325782, 0.018123786, 0.031613785
304, 0.023649004, -0.010401427, -0.008665707, 0.001410352
305, 0.036600581, 0.012945762, 0.028069650, -0.002291942
306, 0.041761206, -0.018354203, 0.025408125, 0.041415666
307, 0.023093433, 0.026457984, 0.032109674, 0.044979558
308, 0.005270805, 0.031756748, 0.008787851, -0.001036914
309, 0.018376555, -0.010428157, 0.020338756, 0.027274732
310, -0.005569740, 0.014576376, 0.027911295, -0.006706882
311, 0.026902178, 0.012490184, 0.023876561, 0.016373266
312, -0.001087276, 0.019362516, 0.022969173, 0.018576790
313, 0.020138674, 0.014267550, 0.041422962, 0.035249091
314, 0.023631403, 0.008029470, -0.009231313, 0.003091940
315, -0.001948486, 0.005062956, 0.035516838, 0.027979085
316, 0.004833578, 0.039485191, -0.010341105, -0.000706720
317, 0.033982852, 0.011593073, 0.012170850, 0.021393126
318, 0.020754928, 0.032117380, -0.008450469, 0.006168020
319, 0.043546844, 0.013831422, 0.014261005, -0.014925547
320, 0.030069407, 0.023793455, -0.016574903, 0.005901460
321, -0.008950567, 0.008222955, 0.014917274, -0.008694480
322, 0.022287578, 0.009405628, 0.004412974, 0.013807407
323, -0.005082567, -0.006908785, 0.038246388, 0.013047297
324, 0.019243365, 0.043108424, 0.034469551, 0.040596087
325, 0.014436103, 0.038302447, 0.023392438, 0.038121762
326, 0.035159522, -0.007367804, 0.009711635, 0.002205282
327, 0.005340256, 0.009743856, 0.038490487, 0.020633387
328, 0.020180580, 0.030264129, 0.020446251, -0.003820360
329, -0.009563181, 0.034555600, 0.030177135, 0.039038286
330, -0.000240697, 0.030340371, -0.003820169, 0.026386953
331, 0.025085285, 0.015572207, 0.034528370, 0.018273700
332, -0.000801930, -0.002281210, -0.004202927, 0.012083171
333, 0.029051999, 0.009374625, 0.002116417, 0.033396226
334, 0.004560070, -0.006448782, 0.043261907, 0.010150732
335, 0.013428006, -0.001672975, 0.030877876, 0.029164544
336, -0.012497394, 0.009914360, 0.032736707, 0.000270162
337, 0.047709862, 0.039698515, 0.001018502, 0.043246571
338, -0.003280808, 0.013593878, 0.030615852, -0.002110722
339, 0.042901877, -0.009079569, 0.032216710, 0.032002438
340, 0.012712029, 0.041787649, 0.005894616, 0.018888994
341, 0.017200390, 0.008315278, 0.015493319, 0.013478599
342, 0.024291974, 0.024979268, 0.031051296, -0.013179719
343, -0.003731632, 0.021718595, 0.009909010, -0.006402111
344, 0.004968427, -0.004281621, 0.004892913, 0.029228478
345, 0.034646094, 0.027899557, 0.019281635, 0.045590593
346, -0.008563274, -0.008530980, -0.007476165, 0.010006463
