Meas, V1, V2, V3, V4
106, 0.027958742, -0.000784406, 0.000832954, 0.016554076
107, 0.021568146, 0.012660081, 0.038803047, 0.004282858
108, 0.025134005, 0.023290126, 0.009216014, 0.038462215
109, 0.002594505, -0.011704095, 0.010201736, 0.009804548
110, 0.016603947, -0.006759580, 0.033564863, -0.012966593
111, 0.034907803, -0.005063650, 0.004237306, 0.009156593
112, 0.039769214, 0.024903458, 0.000558005, 0.009879263
113, 0.036314930, -0.005384689, 0.014414247, 0.019096608
114, 0.007042452, 0.010345549, 0.042310698, 0.035289278
115, 0.003094422, 0.022489506, 0.023077914, 0.015572493
116, 0.004332067, 0.025702866, 0.036965601, 0.035458762
117, -0.006905525, -0.000376558, 0.027755808, 0.001224345
118, 0.019519489, 0.031699968, 0.044435576, 0.016358466
119, 0.033201308, 0.036055701, -0.004804599, 0.013744301
120, -0.007464426, -0.013986856, 0.007975453, 0.027172968
121, 0.003313986, 0.005310633, 0.035152965, 0.032074200
122, 0.009951940, 0.006642336, 0.025697268, 0.022265525
123, 0.024817077, 0.020853739, -0.005546536, -0.014747202
124, 0.001717019, 0.002022490, 0.029686988, -0.013402946
125, 0.036497000, -0.007021857, 0.028416046, -0.010342594
126, 0.006209927, 0.013749426, 0.016025183, 0.004481623
127, -0.011171886, 0.022263323, -0.002510445, 0.047262773
128, 0.041620515, -0.008892751, -0.008671679, 0.007759555
129, 0.004568088, -0.005296930, 0.000099009, -0.009482345
130, 0.009524905, 0.045873312, -0.000753061, 0.025093199
131, 0.028213856, 0.037715253, 0.009424571, 0.030632109
132, -0.010961197, -0.012789602, 0.010750551, 0.004129025
133, 0.034458533, 0.000099680, 0.022902969, 0.025337686
134, 0.033511757, 0.017570174, 0.006501383, -0.007423737
135, -0.006414600, 0.010704269, 0.033154805, 0.009396516
136, 0.017125263, 0.028235051, 0.038279595, 0.036695532
137, 0.024682780, -0.011041438, -0.012361998, 0.000058167
138, 0.012954174, -0.012459117, -0.012190865, 0.020331056
139, 0.041927058, 0.039233683, 0.023655407, 0.012945121
140, 0.006772802, 0.013998944, -0.001906815, 0.006579861
141, -0.004271641, 0.022006224, 0.029822605, 0.007408801
142, 0.025034113, 0.011566905, -0.010701261, -0.001638042
143, 0.039385192, 0.012744827, 0.019051211, 0.013659705
144, 0.003897149, 0.025889156, 0.035072673, 0.021294828
145, 0.033792121, 0.007229937, 0.023334147, 0.003982341
146, -0.002623055, -0.002889123, 0.034929434, 0.015913744
